,stars-mean,stars-mean,stars-max,stars-max,stars-min,stars-min,stars-std,stars-std,stars-count,stars-count
chain-,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light
entry__mabid-,,,,,,,,,,
N444/63,,3.752121544481941,,4.66162975683592,,1.625674700773392,,1.173418457130548,,6.0
N444/76,2.6092850945301627,3.727113547542595,3.700519422607753,3.782891154168195,0.6952849992253405,3.671335940916995,1.662999132790338,0.07888144776663483,3.0,2.0
N445/27,4.268219264992147,4.13667719334443,4.304537436775487,4.146699923227617,4.209078702763626,4.1269420861256965,0.05165983550119924,0.009882058329839037,3.0,3.0
N445/52,3.814511713204342,3.5766002449907215,3.834164533441494,3.6736441585873445,3.7948588929671896,3.4795563313940985,0.02779328491826107,0.13724081875410707,2.0,2.0
N445/81,3.805707414160561,3.7123395084311976,3.827106776534261,3.723812256028049,3.7843080517868604,3.7008667608343466,0.030263268495023667,0.0162249152491502,2.0,2.0
N445/87,3.1032900245570882,2.830467005286267,3.126406374919999,3.0732670224738428,3.0801736741941776,2.587666988098692,0.03269145619579639,0.3433710772510897,2.0,2.0
N445/98,3.117570401971419,3.015452855484815,3.117570401971419,3.015452855484815,3.117570401971419,3.015452855484815,,,1.0,1.0
N446/22,2.066608778712268,2.0917737209016503,2.2608966404183937,2.2296515740787015,1.8723209170061426,1.9538958677245994,0.274764529029271,0.19498872991387176,2.0,2.0
N446/23,,3.427491452445344,,3.592818484614458,,3.26216442027623,,0.23380773112045405,,2.0
N446/36,,3.2687302597074517,,3.2877367674603177,,3.249723751954585,,0.02687926103745271,,2.0
N446/80,3.491945818987637,2.7267051080908797,3.5328039814890344,3.1066264719648133,3.45108765648624,2.400946870338912,0.057782167543119864,0.3559440380329481,2.0,3.0
N447/16,4.413052712894439,4.878782882911989,4.727659574468085,4.9504705299653295,3.86875,4.694528875379939,0.30386350383427424,0.0973062044599421,6.0,6.0
N447/23,4.975324565934294,4.598217298146276,4.9949367088607595,4.988915281076801,4.930111524163569,3.0644364863200626,0.020285322009409506,0.7942009443896478,8.0,10.0
N447/24,4.969675136171811,3.918487515954723,4.991270187690965,4.973702422145329,4.943661971830986,2.0972005494305765,0.02015396756991894,1.184554974673487,7.0,11.0
N447/41,4.060069700673476,4.091661641110379,4.220148655302132,4.276340724004264,3.976960887810576,3.989479784524463,0.1386664148485937,0.16023933322124637,3.0,3.0
N447/47,4.154078544810861,4.1405457937356225,4.296670701314048,4.297554819845226,4.081758424288957,4.042447533001408,0.12349267583441431,0.13737827578638181,3.0,3.0
N448/40,3.56808558648779,3.5575999502323286,3.8256879966344846,3.781055166406779,3.062732334747103,3.110935027817936,0.4376764731332976,0.3868231892678792,3.0,3.0
N448/50,4.584375851286871,4.070151510770383,4.6835455975386315,4.645807585277071,4.481011302053306,2.1201184193177007,0.10694921265336461,1.0932107468942058,4.0,5.0
N448/81,3.517972024141342,3.23348328357133,3.5199628971032473,4.189264152823115,3.515981151179437,2.4422380840863784,0.002815519543688148,0.8883268455107394,2.0,7.0
N448/88,4.33601567857636,4.935954265813134,4.998700032499188,4.968113374667848,1.2438435576203395,4.88782816229117,1.5163150285392146,0.038560100258720455,6.0,5.0
N449/22,,3.1292186463053486,,3.1292186463053486,,3.1292186463053486,,,,1.0
N449/57,3.814441915200897,3.1585985456165036,3.82212199066751,3.5931118685574983,3.8067618397342837,2.724085222675509,0.010861266884933109,0.6144946343349553,2.0,2.0
N449/68,3.8077019605203892,3.7622430407893344,3.8172896795621982,3.7863655831214658,3.7981142414785802,3.738120498457203,0.013559082301149057,0.03411442652501934,2.0,2.0
N449/73,3.4944282253324435,3.383622823952088,3.5277713682534078,3.4979110471444206,3.461085082411479,3.269334600759755,0.047154324930972165,0.16162795525812032,2.0,2.0
N44A/52,3.1462329143419057,3.1331121209876343,3.1462329143419057,3.1331121209876343,3.1462329143419057,3.1331121209876343,,,1.0,1.0
N44A/71,3.8313468271034647,3.795540087634044,3.8394415782963756,3.8222298743376837,3.8232520759105544,3.768850300930404,0.011447706921049785,0.037745058333132436,2.0,2.0
N45/4,3.504758201029563,3.483248900720971,3.5283860713965796,3.4939178240933817,3.4811303306625465,3.47257997734856,0.033414854723028124,0.01508813612918276,2.0,2.0
N45/9,3.510769029771185,3.4696779506862536,3.532711725617374,3.5090614244964025,3.4888263339249956,3.430294476876105,0.0310316580607086,0.05569664279567808,2.0,2.0
N450/50,,3.2555060039464983,,3.5130447094441752,,2.8006537308601303,,0.39506291847997577,,3.0
N450/53,4.139946885254183,2.8245701547046362,4.296676924873644,4.170915230504024,4.031781338613243,1.2015959749362999,0.13896510493197933,1.1461942659621833,3.0,9.0
N450/79,4.850312269001843,3.83778066751368,4.986348122866894,4.945699123781315,4.35632183908046,1.2539060611886033,0.2763570900342124,1.4606087173200955,5.0,7.0
N450/84,,2.5873168915325095,,2.5873168915325095,,2.5873168915325095,,,,1.0
N451/20,2.410558421703625,2.1607765699173718,2.410558421703625,2.1607765699173718,2.410558421703625,2.1607765699173718,,,1.0,1.0
N451/29,3.1477470338032685,3.0675744825658393,3.1477470338032685,3.0675744825658393,3.1477470338032685,3.0675744825658393,,,1.0,1.0
N451/33,,1.5001926307652325,,2.096393879829489,,0.9039913817009756,,0.8431558923304515,,2.0
N451/73,3.3803443834424414,3.166743853000723,4.079045291461131,3.8449718592142803,1.3236568905614663,1.2335731540068946,1.3711985466459533,1.289007345009659,4.0,4.0
N452/30,,3.00173489229186,,3.00173489229186,,3.00173489229186,,,,1.0
N452/42,1.2246051596613547,3.4981330416411907,1.4217049185189112,4.73404255319149,1.0275054008037983,0.5232172361382751,0.27874115211682293,1.686562627926817,2.0,9.0
N452/69,3.0504955286218634,2.993033108724795,3.0504955286218634,4.154450176740583,3.0504955286218634,0.9247660641717419,,1.2420728209221847,1.0,10.0
N452/73,4.148073432500086,3.535885008654379,4.302483303034578,3.6874082858135138,4.063997998862248,3.4169680594301393,0.13389925256221338,0.1381371002939511,3.0,3.0
N452/77,4.237427353299045,3.659696747149335,4.998054474708171,4.941594317284925,2.053386181925793,1.8994655879002171,1.2825314706749966,1.0190706446017865,7.0,24.0
N452/81,1.2083433893492195,3.7079168434462555,1.2083433893492195,4.9609375,1.2083433893492195,1.0293336536659408,,1.6106031418595597,1.0,13.0
N453/35,3.8211834870226555,2.5808182717037855,3.825836136119505,2.856932832669189,3.816530837925806,2.2806510714981023,0.006579839453727312,0.3100009900932041,2.0,4.0
N453/61,1.6892874365240655,1.696171014867508,3.05214980460842,3.058065346911381,0.3264250684397111,0.3342766828236349,1.927378444592807,1.9260094348954926,2.0,2.0
N453/84,3.143406537253162,1.879029029229571,3.143406537253162,2.993722206037297,3.143406537253162,0.7643358524218451,,1.5764142085262365,1.0,2.0
N453/96,3.1469426879668623,1.7461242188995456,3.1469426879668623,2.337895532185211,3.1469426879668623,1.1543529056138804,,0.8368910170719256,1.0,2.0
N454/55,3.1341249911885614,3.0938316408199458,3.1341249911885614,3.0938316408199458,3.1341249911885614,3.0938316408199458,,,1.0,1.0
N454/91,3.6073497603761857,3.046250508540958,3.6106858721579105,3.2064048098091513,3.604013648594461,2.8860962072727645,0.004717974527307841,0.2264923849258657,2.0,2.0
N455/15,3.1516298502750533,2.949321086732793,3.1516298502750533,2.949321086732793,3.1516298502750533,2.949321086732793,,,1.0,1.0
N456/39,4.148938523976805,4.079966883305118,4.297108582500271,4.12553191652311,4.067976290308536,4.040015024244358,0.12850319304431562,0.043033887918052495,3.0,3.0
N457/28,,3.0399864960710783,,3.0969666619084157,,2.983006330233741,,0.08058212331343072,,2.0
N457/39,3.0983248326158157,2.4607217067164457,3.0983248326158157,3.109056275780878,3.0983248326158157,1.812387137652014,,0.9168835405262359,1.0,2.0
N457/79,3.81629878644938,3.7333078260484474,3.820923059777857,3.8070932112668263,3.811674513120903,3.6595224408300684,0.006539710057252241,0.10434829248075482,2.0,2.0
N458/10,4.1424514602497355,4.0419332352120945,4.29784169793759,4.105696613196973,4.038135035207391,3.9751451424681177,0.13717976680336605,0.06532827337299861,3.0,3.0
N458/2,3.155739144595191,2.882629266390273,3.155739144595191,2.882629266390273,3.155739144595191,2.882629266390273,,,1.0,1.0
N458/42,1.728459656271526,1.4961288915022823,1.728459656271526,1.4961288915022823,1.728459656271526,1.4961288915022823,,,1.0,1.0
N458/79,3.1462215041409007,3.070903249289832,3.1462215041409007,3.070903249289832,3.1462215041409007,3.070903249289832,,,1.0,1.0
N459/11,2.9652656856319086,2.767422209182895,3.811847603919352,3.3062799402686336,1.2306460312155145,1.50227301437526,1.20432168545339,0.8487057004872915,4.0,4.0
N459/13,2.9319869931321962,2.9139830792378714,2.9319869931321962,2.9139830792378714,2.9319869931321962,2.9139830792378714,,,1.0,1.0
N459/29,3.130808747659625,2.7544177427607757,3.144918722738432,3.0793288875322924,3.1166987725808175,2.429506597989259,0.019954518121195336,0.4594937475020471,2.0,2.0
N459/52,3.4928541300667555,3.4191798036780052,4.313555406734281,4.246288889544692,1.3045509415727223,1.24677989254048,1.4614026501192894,1.4547761720714132,4.0,4.0
N459/74,2.9395847804232424,2.523728470523229,3.8321952014847813,3.209075000843397,1.3191605722412592,1.2524128411143698,1.4057455116365247,1.1021123085439046,3.0,3.0
N459/84,3.6696925177374324,4.114956479534026,4.678540472094404,4.462300772679349,1.1150094725386328,3.112478288147698,1.4018733962358718,0.5779017099055751,6.0,5.0
N459/90,4.2946384373957125,3.8615756353511075,4.3011197415379545,4.017754841843527,4.2870535830666165,3.612653408731818,0.007097715885858903,0.21789388154324113,3.0,3.0
N459/91,3.575367184446226,3.514627447176957,3.816222005287181,3.7761773571374175,3.1351777110437262,3.1138179542989506,0.3817801205723852,0.35245555493978126,3.0,3.0
N459/94,,3.27555851731156,,3.2895853457916173,,3.2615316888315027,,0.019836931073578246,,2.0
N45B/43,,3.5153193331947854,,3.6306313112134756,,3.4000073551760948,,0.16307576321810038,,2.0
N45B/45,,2.2139809701715767,,2.2139809701715767,,2.2139809701715767,,,,1.0
N45B/46,,2.2649547603200677,,2.2649547603200677,,2.2649547603200677,,,,1.0
N46/23,4.556206158139666,4.535472715279681,4.564989359594467,4.5632926740333435,4.551131134529346,4.506594132943174,0.00610265384863873,0.030320991933800844,4.0,4.0
N46/30,,4.55774277924441,,4.6689655172413795,,4.470952749806352,,0.07527022360742018,,5.0
N460/19,4.129505604023383,3.082482614691821,4.246870903732075,3.2923611813930433,4.04666657198587,2.9195856193273135,0.10447244125587662,0.19077697961836299,3.0,3.0
N460/2,3.1438220200299845,3.064147070692487,3.1438220200299845,3.12568662683183,3.1438220200299845,3.0026075145531443,,0.08703007491467907,1.0,2.0
N460/35,3.0886326676433,3.1072758336922073,3.0886326676433,3.1072758336922073,3.0886326676433,3.1072758336922073,,,1.0,1.0
N460/88,2.666834963821666,2.602850098741511,2.666834963821666,2.602850098741511,2.666834963821666,2.602850098741511,,,1.0,1.0
N460/96,2.6742102593964887,2.6055569079211245,2.6742102593964887,2.6055569079211245,2.6742102593964887,2.6055569079211245,,,1.0,1.0
N461/19,2.925840719218846,2.9427680230317534,3.1058878219002812,3.3227017111256076,2.7457936165374104,2.303849155639589,0.2546250544780672,0.46645681372814124,2.0,4.0
N461/76,3.152071858761616,2.886228919787916,3.152071858761616,2.886228919787916,3.152071858761616,2.886228919787916,,,1.0,1.0
N462/13,3.141759466090048,3.0656724081484796,3.141759466090048,3.0656724081484796,3.141759466090048,3.0656724081484796,,,1.0,1.0
N462/29,3.130897404754472,2.911595766101965,3.130897404754472,2.911595766101965,3.130897404754472,2.911595766101965,,,1.0,1.0
N462/48,3.140120465499245,3.0189058078756315,3.140120465499245,3.0189058078756315,3.140120465499245,3.0189058078756315,,,1.0,1.0
N463/10,1.5413354206343601,1.7530325715810364,1.8817179797409302,2.164715761006471,1.20095286152779,1.341349382155602,0.4813736314837731,0.5822079498864614,2.0,2.0
N463/45,3.1154302165754197,3.0878152139910915,3.1154302165754197,3.0878152139910915,3.1154302165754197,3.0878152139910915,,,1.0,1.0
N463/52,3.464789933564237,2.0122517123153107,3.526552624703924,2.179999872446542,3.4030272424245505,1.7585100570657723,0.0873456354584055,0.1831800164988844,2.0,4.0
N464A/16,,3.139069549869396,,3.139069549869396,,3.139069549869396,,,,1.0
N464A/94,2.9894354270512182,3.041829324713658,2.9894354270512182,3.041829324713658,2.9894354270512182,3.041829324713658,,,1.0,1.0
N465/11,4.113157199067245,4.015822619973236,4.202781475071881,4.085386672910586,4.048978427238903,3.9335979077993426,0.07999656019334686,0.07668230905969771,3.0,3.0
N465/22,3.123291340958283,3.1246609858061887,3.123291340958283,3.1246609858061887,3.123291340958283,3.1246609858061887,,,1.0,1.0
N465/94,3.136018544403011,2.096558421703625,3.136018544403011,2.096558421703625,3.136018544403011,2.096558421703625,,,1.0,1.0
N466/14,3.155971265740322,2.4633266412576633,3.155971265740322,2.4633266412576633,3.155971265740322,2.4633266412576633,,,1.0,1.0
N466/53,3.160558421703625,3.1476703139121778,3.160558421703625,3.1476703139121778,3.160558421703625,3.1476703139121778,,,1.0,1.0
N466/65,3.10679498084341,3.133742779245524,3.10679498084341,3.133742779245524,3.10679498084341,3.133742779245524,,,1.0,1.0
N466/85,1.9145124558148543,1.9087317781591766,2.7334750883702914,2.9564767890505634,1.0955498232594172,0.8609867672677897,1.158188062036673,1.4817352043113454,2.0,2.0
N467/1,4.0888936310682285,3.647625675830652,4.160197303177364,4.006631884892361,4.0110748103879175,3.0867418434072493,0.07477442634091568,0.4920521854605407,3.0,3.0
N467/56,,2.932441710828293,,2.932441710828293,,2.932441710828293,,,,1.0
N467/79,3.1545971698407334,3.11336741046767,3.1545971698407334,3.11336741046767,3.1545971698407334,3.11336741046767,,,1.0,1.0
N468/37,4.26159256464169,3.862441566962199,4.310714952154294,3.9572240366371503,4.234925110777522,3.6797184356537014,0.04259334511218632,0.15827984590814398,3.0,3.0
N468/39,,2.1191571478182745,,3.0045074662896116,,1.2338068293469369,,1.2520744278335043,,2.0
N469/28,3.39079418027894,4.140757031761104,3.5110922017757105,4.171538159350692,3.159637187249456,4.110445649078148,0.20024345304124339,0.030548963944104463,3.0,3.0
N47/2,,1.965516466099541,,1.965516466099541,,1.965516466099541,,,,1.0
N47/21,3.1396038233334265,2.4511330201411043,3.1396038233334265,3.0708902150677573,3.1396038233334265,1.8313758252144514,,0.8764690304435785,1.0,2.0
N47/29,3.1567270040791033,3.125599820047691,3.1567270040791033,3.125599820047691,3.1567270040791033,3.125599820047691,,,1.0,1.0
N470/22,,3.486872657810143,,3.4926317567019254,,3.481113558918361,,0.008144595759806202,,2.0
N471/27,3.3898548900506764,3.875534127909889,3.830802269441084,4.293673854500541,3.0949846512118215,2.8865140270295897,0.33793848159765644,0.6624868664949602,4.0,4.0
N471/61,2.993891755036958,2.035227902721521,2.993891755036958,2.035227902721521,2.993891755036958,2.035227902721521,,,1.0,1.0
N472/88,3.822225197604522,3.765756821774802,3.926692097661298,3.837253937086315,3.7505494187697166,3.720329347839929,0.09253650120369332,0.06267024448443596,3.0,3.0
N473/27,2.8556190546524562,3.0772250883702914,3.1469529795267537,3.0772250883702914,2.564285129778159,3.0772250883702914,0.41200838773661586,,2.0,1.0
N473/36,3.2193839011215424,3.0351226438850176,4.092234176464801,3.8546838329443083,0.699522085920123,0.6720542738572302,1.6801440527442946,1.5755474104633331,4.0,4.0
N473/7,3.1525400940976684,2.133937598272976,3.1525400940976684,3.1082708400042782,3.1525400940976684,1.3390628441104862,,0.8981526845442239,1.0,3.0
N473/77,3.5604300361417565,3.4720555563555084,3.636980896269522,3.550775533233826,3.483879176013991,3.3933355794771902,0.10825926460401188,0.11132685893101393,2.0,2.0
N473/85,3.156741627810495,3.1461605159444623,3.156741627810495,3.1461605159444623,3.156741627810495,3.1461605159444623,,,1.0,1.0
N474/2,3.813579509330858,3.4447410442431137,3.8394415782963756,3.4807687517529065,3.7877174403653413,3.4087133367333204,0.036574488682062485,0.05095087258156043,2.0,2.0
N474/27,3.142827597700557,4.004788886647473,4.240400200314369,4.24317214495308,0.5836148230720832,3.790441860355772,1.7148834178038037,0.22732022124078546,4.0,3.0
N474/59,3.807390296245093,3.739153823125246,3.8394415782963756,3.810083780131238,3.7753390141938112,3.668223866119254,0.04532735776836842,0.10031010717641461,2.0,2.0
N474/73,3.144120065539241,2.667060496494228,3.144120065539241,2.667060496494228,3.144120065539241,2.667060496494228,,,1.0,1.0
N474/96,3.1518056864738653,1.8345151935568351,3.1518056864738653,2.0524617705802672,3.1518056864738653,1.6165686165334032,,0.30822300509933,1.0,2.0
N475A/17,3.131683834818949,2.7148056883142218,3.131683834818949,2.7148056883142218,3.131683834818949,2.7148056883142218,,,1.0,1.0
N475A/38,2.8658215795983617,1.8426393465591158,2.8658215795983617,2.2992867454030463,2.8658215795983617,1.3859919477151854,,0.6457969446674824,1.0,2.0
N475A/5,3.141737844539258,3.0776031397852837,3.141737844539258,3.0776031397852837,3.141737844539258,3.0776031397852837,,,1.0,1.0
N476/56,2.9250743916265876,2.786466571799123,3.7958344044462162,3.4717806677783223,2.1619798858116557,2.3643679455131483,0.8222311372506983,0.5987925533714152,3.0,3.0
N476/9,3.6626086695120046,4.411277371398449,3.818684966311106,4.5706720090060795,3.491112582451219,4.3457804751433,0.17947974264096542,0.10766119817657761,4.0,4.0
N477/45,3.147924182916512,2.9823783359485034,3.147924182916512,2.9823783359485034,3.147924182916512,2.9823783359485034,,,1.0,1.0
N478/67,3.1208431725466372,3.03101255595367,3.1208431725466372,3.03101255595367,3.1208431725466372,3.03101255595367,,,1.0,1.0
N479/103,3.136978571757215,2.809171087483018,3.136978571757215,3.320237941362687,3.136978571757215,1.9786046558572412,,0.7256410637009114,1.0,3.0
N479/107,4.300215911429302,4.268497661301637,4.32111684340725,4.30511684340725,4.288371251467703,4.239730864358095,0.018154351957406518,0.03339276161991217,3.0,3.0
N479/111,4.279833016313387,4.247451991525359,4.310682060798554,4.270762233478171,4.2308555607469165,4.212842489088503,0.04288994047411402,0.030568434097215266,3.0,3.0
N479/12,4.295006522546084,4.2851512166317,4.310981708272115,4.310645639218768,4.280257754879225,4.269137246613467,0.01539864942012858,0.022319182329364123,3.0,3.0
N479/120,2.5891298502750533,,2.5891298502750533,,2.5891298502750533,,,,1.0,
N479/22,4.235896482075806,3.6208002641722117,4.667498836105261,4.476526116856048,3.2614475106808842,2.847153867608886,0.660825715213665,0.7180381840972174,6.0,10.0
N479/24,4.29171619173793,4.222910070832065,4.300540711720006,4.266790106891921,4.278817494166469,4.188880903763902,0.011420321251696711,0.03987782213122185,3.0,3.0
N479/45,2.843822777854034,2.8593725633871214,3.8200241025682202,4.183185808924491,1.637413115122709,1.0119101575992708,0.9073221368699732,1.2184275295890539,4.0,5.0
N480/33,2.153824414969618,2.1337649904158114,2.170659431804635,2.650618923000081,2.136989398134601,1.6169110578315418,0.023808309130860236,0.7309418412265434,2.0,2.0
N480/51,,3.1220007637243317,,3.1220007637243317,,3.1220007637243317,,,,1.0
N480/90,,2.1357267718719752,,2.2573597685049718,,2.0140937752389783,,0.17201503347046518,,2.0
N481/113,2.326519882509287,2.347889954376411,2.326519882509287,2.347889954376411,2.326519882509287,2.347889954376411,,,1.0,1.0
N481/3,3.8008604938146417,3.7652919128800626,3.805109949370152,3.7849757622613347,3.7966110382591314,3.745608063498791,0.006009637679304464,0.02783716675470379,2.0,2.0
N481/33,3.08656739031349,3.1360048502750533,3.08656739031349,3.1360048502750533,3.08656739031349,3.1360048502750533,,,1.0,1.0
N481/39,2.856210595616668,1.6480128120398725,2.856210595616668,1.6480128120398725,2.856210595616668,1.6480128120398725,,,1.0,1.0
N481/42,3.003565049459062,2.7201910249299086,3.1456370977752472,2.9493515251519007,2.861493001142877,2.4910305247079165,0.2009202175628745,0.32408188737414384,2.0,2.0
N481/49,2.6608845964775596,2.5776772995729402,2.6608845964775596,2.5776772995729402,2.6608845964775596,2.5776772995729402,,,1.0,1.0
N481/56,,2.082063298619556,,2.4855313277262288,,1.6785952695128832,,0.5705899587465993,,2.0
N481/85,2.891903821202997,3.262760426910673,3.761010205747356,3.687778607121209,2.1079164210636714,2.8377422467001368,0.8298275100101016,0.6010664747088725,3.0,2.0
N481/97,2.320875062527942,2.3718563899917133,2.320875062527942,2.3718563899917133,2.320875062527942,2.3718563899917133,,,1.0,1.0
N482/11,2.470525127430918,2.3948489178054855,3.151682682058654,2.3948489178054855,1.7893675728031821,2.3948489178054855,0.9633022518674366,,2.0,1.0
N482/28,2.9245385658990313,2.7894614171280643,3.7983681729446177,3.596627272730662,1.2031326791293673,1.2278819028202093,1.4908390186578842,1.3526247200161767,3.0,3.0
N482/4,3.5344502260356467,3.4339777185287765,3.5648143319757892,3.526608686814499,3.504086120095504,3.3413467502430545,0.04294133042988313,0.13099997164542063,2.0,2.0
N482/49,3.127563497845757,3.0508239084292885,3.127563497845757,3.0508239084292885,3.127563497845757,3.0508239084292885,,,1.0,1.0
N482/89,3.135777080595753,2.9230013166302897,3.135777080595753,2.9230013166302897,3.135777080595753,2.9230013166302897,,,1.0,1.0
N483/108,2.473811433751817,2.11859628971691,2.473811433751817,2.11859628971691,2.473811433751817,2.11859628971691,,,1.0,1.0
N483/126,4.2560975568965125,3.791178760416841,4.317014880324917,3.955688915479321,4.224254633311752,3.6939145882980178,0.05277410729881588,0.14325838983930414,3.0,3.0
N483/26,4.1245109824087685,3.2262293445151804,4.2405916792934635,3.3653524552937935,4.040412823459712,3.0418875356276756,0.10385112243173346,0.16640593906964193,3.0,3.0
N483/60,,3.093713501917528,,3.093713501917528,,3.093713501917528,,,,1.0
N483/84,,4.0773175555384125,,4.240059574684782,,3.9870437382323907,,0.14121962888496006,,3.0
N484/67,3.156388859507655,3.083407086392052,3.156388859507655,3.083407086392052,3.156388859507655,3.083407086392052,,,1.0,1.0
N485/20,1.960909481557158,1.8727870465274883,1.960909481557158,1.8727870465274883,1.960909481557158,1.8727870465274883,,,1.0,1.0
N485/22,3.820375203490599,3.5763007711696724,3.8740898164835627,3.686491252044545,3.728041706517927,3.4243482047171137,0.08031859221881463,0.13596984283059427,3.0,3.0
N485/87,,2.417839975101683,,2.417839975101683,,2.417839975101683,,,,1.0
N486/24,2.891989750605646,2.7706731011493724,3.826454565309363,3.800980039834837,2.37394100388767,1.6440430383740212,0.5404906471818482,0.844111176897349,6.0,6.0
N486/25,4.990916134635116,4.978205147141884,4.992598918303444,4.985788725722406,4.989017231584927,4.972711768050028,0.0014481727687467672,0.004791749658427241,5.0,5.0
N486/32,4.462746588295764,4.636309360339402,4.98736176935229,4.938133610605667,3.158323784832116,3.160558421703625,0.8903300457560817,0.6566836017680905,7.0,7.0
N486/40,1.811878968118566,0.755640383917142,3.088964888216327,1.314057293035453,0.5347930480208052,0.19722347479883093,1.8060722285179762,0.7897207663335795,2.0,2.0
N486/76,4.98756672747412,4.952571617827309,4.997558991049634,4.980186480186481,4.96001415428167,4.90381679389313,0.013919317708862481,0.026356070656905747,6.0,6.0
N486/78,3.689563321922378,3.8383994015518565,4.268485264459881,4.543719661693175,2.5457545245666697,1.486479641525734,0.9905923326995092,1.3220774352489446,3.0,5.0
N486/93,4.30927553687533,4.280725923235337,4.315328131395672,4.284307027456329,4.3028102072516425,4.277022355218273,0.006269160144554113,0.003643879860805843,3.0,3.0
N487/83,3.133950882900964,3.1012084452552027,3.133950882900964,3.1012084452552027,3.133950882900964,3.1012084452552027,,,1.0,1.0
N487/84,3.128812389957593,3.123973055849966,3.128812389957593,3.123973055849966,3.128812389957593,3.123973055849966,,,1.0,1.0
N488/25,3.1101382536363977,2.939807869827245,3.1101382536363977,2.939807869827245,3.1101382536363977,2.939807869827245,,,1.0,1.0
N488/94,,3.0625021408797197,,3.0625021408797197,,3.0625021408797197,,,,1.0
N489/20,3.145479600593275,2.1547723755954187,3.145479600593275,2.1547723755954187,3.145479600593275,2.1547723755954187,,,1.0,1.0
N489/31,,3.125171244351418,,3.125171244351418,,3.125171244351418,,,,1.0
N489/5,3.1384182003014107,3.0847157250744113,3.1384182003014107,3.0847157250744113,3.1384182003014107,3.0847157250744113,,,1.0,1.0
N489/89,3.1437350669287607,3.1132008376267546,3.1437350669287607,3.1132008376267546,3.1437350669287607,3.1132008376267546,,,1.0,1.0
N489/9,3.144600974895114,3.135945200887872,3.144600974895114,3.135945200887872,3.144600974895114,3.135945200887872,,,1.0,1.0
N489/94,,2.093891755036958,,2.093891755036958,,2.093891755036958,,,,1.0
N490/24,,4.231826707397604,,4.242084109700379,,4.219404336920483,,0.011493839164260215,,3.0
N491/13,2.9568547179999207,1.4091333175147533,2.9568547179999207,2.4714198449245988,2.9568547179999207,0.3468467901049077,,1.502300014189222,1.0,2.0
N491/22,,2.1208185373105612,,2.4235642020504455,,1.8180728725706767,,0.4281470250248027,,2.0
N491/24,3.147220148269019,3.0994404092812644,3.147220148269019,3.0994404092812644,3.147220148269019,3.0994404092812644,,,1.0,1.0
N492/38,4.942657156665255,4.8749414531357935,4.951814768460576,4.8878248974008205,4.935745477230194,4.852869053457577,0.006230763297115717,0.015106509778583941,5.0,5.0
N492/39,4.051209806439666,3.673484725760956,4.264071777805424,4.145643264145036,3.7179309050615643,2.8801303772712834,0.2868801676378526,0.6452026449663195,5.0,5.0
N492/58,3.061728772808956,3.0412690816021017,3.061728772808956,3.0412690816021017,3.061728772808956,3.0412690816021017,,,1.0,1.0
N492/79,3.612732115845063,3.5394346198955065,3.778465968540278,3.721794519472846,3.461034808628838,3.363475858676974,0.1694483976467258,0.1926705826665428,4.0,4.0
N492/83,3.277355751735746,2.3799058809345235,3.4296293288627027,3.3375646139166317,2.9835092413757556,0.3825777192579663,0.25453478089053827,1.2581104698286845,3.0,6.0
N492/93,3.5224450817280832,4.161489218077544,3.8314830012515966,4.6257170523951885,2.981156428348143,2.3794854840889768,0.47033936968860035,0.9962496390330629,3.0,5.0
N493/11,1.8870475768888166,3.91450040073923,2.5002120231477476,4.4439057682524545,1.273883130629886,2.2883762960387095,0.8671454758643687,0.9228475300457549,2.0,5.0
N493/22,3.4507153065613476,3.929468709724115,4.402661630420348,4.641658879547679,2.224566746273731,2.128980441420657,0.8590536771326079,1.0162600712220597,8.0,7.0
N493/47,3.2350585664250007,2.9386089099423653,3.249932987356494,3.1586588855983417,3.2201841454935076,2.554197997675356,0.021035607813764186,0.2756513979627717,2.0,4.0
N493/67,3.289877400029674,3.3405309304540474,4.069403081461392,3.904020694101499,2.0808217219677307,2.1411182654296037,1.0544937226086502,0.6985738097967098,5.0,6.0
N493/92,3.0078077724532633,2.7901431636114,3.3660190150414557,3.127651071918678,2.2966119084836025,2.151509920236218,0.6159192293539583,0.5533716992825056,3.0,3.0
N49A/2,4.504052947082274,4.360032748608777,4.606370726739625,4.573600528890477,4.406994365042033,4.255584101794888,0.10699698363140504,0.14458736952864992,4.0,4.0
N49A/21,4.258863693629621,4.0955964424972615,4.290109091469265,4.24268547085823,4.232756837936042,3.9543667446060375,0.029019367806259345,0.1442486422538768,3.0,3.0
N49A/4,2.25761336528533,1.8823777509245059,2.25761336528533,1.8823777509245059,2.25761336528533,1.8823777509245059,,,1.0,1.0
N5/3,,3.0566910183887073,,3.0566910183887073,,3.0566910183887073,,,,1.0
N5/48,1.7899942677038616,1.884680357881341,1.7899942677038616,2.9853562653693926,1.7899942677038616,0.7840044503932895,,1.5565907961469165,1.0,2.0
N5/9,,2.0954020216707208,,2.0954020216707208,,2.0954020216707208,,,,1.0
N50/36,4.553820382598897,4.481788030200616,4.653178136529686,4.553046382922502,4.4699589134029765,4.410271727753551,0.0936250698515575,0.07721816684080447,4.0,4.0
N50/37,3.148618123196162,3.12226681640171,3.148618123196162,3.12226681640171,3.148618123196162,3.12226681640171,,,1.0,1.0
